"taxon","mean","97.5","2.5"
"Ablabesmyia",0,0,0
"Acentrella",0,0,0
"Afghanurus criddlei",0.318271977599,1.636359782,0
"Agraylea",0,0,0
"Allocosmoecus partitus",0,0,0
"Alotanypus",0.406457386156825,2.00283408975,0
"Ameletus",2.61860017777322,12.573858997,0
"Amiocentrus aspilus",0.012801149163075,0.06442371025,0
"Ampumixis dispar",1.02326614137175,3.0366170845,0.04075766275
"Anafroptilum",0.99430335657045,2.769952065,0
"Anafroptilum/Procloeon",1.69219941684195,5.97938863025,0
"Antocha",0,0,0
"Apedilum",0,0,0
"Arctopsyche",3.8117941309075,11.3281839525,0
"Arctopsychinae",0,0,0
"Atherix",0,0,0
"Atractides",0.3686796017,1.229388,0.0795
"Attenella delantala",5.0076862969169,14.54336156325,1.357136406
"Attenella margarita",2.3485659928964,8.5825523125,0.11431117825
"Baetis alius",41.0458196560075,66.661727175,12.13033175
"Baetis flavistriga",0,0,0
"Baetis tricaudatus complex",113.896353133637,161.6383260275,86.2066385575
"Bittacomorpha",0,0,0
"Blephariceridae",0,0,0
"Boreochlus",0,0,0
"Brachycentrus americanus",11.0148182639554,27.18416644875,0.511451239
"Brachycentrus occidentalis",0,0,0
"Brillia",2.56664317617005,4.71431499025,0.48687214175
"Caecidotea",2.69635070061635,7.7167064775,0
"Caladomyia",0.0056994572888,0.0294393455,0
"Calineuria californica",0.0192966032385,0.0932203055,0
"Callibaetis",0,0,0
"Capniidae",0.639384207060925,1.76398401275,0.019765964
"Caudatella columbiella",0.0158509427757,0.081328593,0
"Caudatella edmundsi",2.42023657893307,3.705385185,1.18290521475
"Caudatella heterocaudata",0,0,0
"Caudatella hystrix",0.063056457404325,0.31169776275,0
"Ceratopogonidae",0,0,0
"Ceratopogoninae",4.17381305627902,7.99322814175,1.16665876975
"Chaetocladius",0,0,0
"Chelifera/Metachela",1.2640787200341,4.415199895,0
"Chironomidae",1.57436102820983,3.121838287,0.713259914
"Chironomus",0,0,0
"Chloroperlidae",0.8623443981853,2.63604070475,0
"Chydoridae",0.0041247324,0.020259,0
"Cinygma",7.52964271794195,27.26452060575,0
"Cinygmula",19.7302269913133,57.254674533,2.66609485625
"Cladotanytarsus",0.685348736195325,1.482965985,0.13251018175
"Cleptelmis addenda",0.748656277521225,2.154841964,0
