"taxon","mean","97.5","2.5"
"Ablabesmyia",0,0,0
"Acentrella",0.04957259000295,0.2032001925,0
"Afghanurus criddlei",0,0,0
"Agraylea",6.35528232629325,16.8546005125,0
"Allocosmoecus partitus",1.81445247256,8.93818952,0
"Alotanypus",0.156617353792625,0.5354495925,0
"Ameletus",0.15976853354635,0.79328964025,0
"Amiocentrus aspilus",0.009232169375275,0.04688760475,0
"Ampumixis dispar",2.19394577189278,3.774752705,0.0713377995
"Anafroptilum",0.3132164050133,0.748429207,0
"Anafroptilum/Procloeon",2.93141037603445,12.13563904,0
"Antocha",0.507691623320675,1.45286643225,0
"Apedilum",10.1501441273292,31.770002175,0
"Arctopsyche",37.5067173033652,154.48883008275,0
"Arctopsychinae",0.0314647523748,0.150982497,0
"Atherix",0,0,0
"Atractides",0.11862335009725,0.498518,0
"Attenella delantala",30.4366603305924,52.613436147,13.7658227645
"Attenella margarita",1.8191876450002,4.3136740425,0.54822533575
"Baetis alius",17.4505071211793,44.46108706575,1.21789806075
"Baetis flavistriga",0,0,0
"Baetis tricaudatus complex",143.70344285704,226.3551446725,51.3823829725
"Bittacomorpha",0,0,0
"Blephariceridae",0.459463202624475,2.25558764175,0
"Boreochlus",0,0,0
"Brachycentrus americanus",11.0237328682554,31.64766403,0.08258217725
"Brachycentrus occidentalis",0.006741506,0.01802,0
"Brillia",1.33452312806467,3.78452986725,0
"Caecidotea",0,0,0
"Caladomyia",0,0,0
"Calineuria californica",1.75382870995825,4.815395085,0
"Callibaetis",1.2801222844015,6.2812673425,0
"Capniidae",1.50328147000155,4.35436976575,0
"Caudatella columbiella",0.35226086818305,0.8411892735,0
"Caudatella edmundsi",1.02419214668117,3.95699574925,0
"Caudatella heterocaudata",0,0,0
"Caudatella hystrix",8.49300599795705,20.316971645,0
"Ceratopogonidae",0.022626046659375,0.11173356375,0
"Ceratopogoninae",10.640027568842,18.3897565475,3.215354705
"Chaetocladius",0,0,0
"Chelifera/Metachela",4.90733779468605,10.8207730110812,0.09858454625
"Chironomidae",2.79209372759088,5.997812055,0.73262395025
"Chironomus",2.32782940918,11.81639294,0
"Chloroperlidae",3.33411731780312,7.669696134,0.5507748885
"Chydoridae",0.215829854230025,0.80205802375,0
"Cinygma",0.134309143815,0.6596719925,0
"Cinygmula",136.270264776095,200.05332394,49.61887109
